КРУПНОГАБАРИТНЫЙ ТОВАР;ТЕКСТИЛЬ, ТРИКОТАЖ;ОБУВЬ;КАНЦТОВАРЫ, КНИГИ, ДИСКИ;ТОВАРЫ ДЛЯ КОРМЛЕНИЯ;ИГРУШКИ;КОСМЕТИКА/ГИГИЕНА;СОПУТСТВУЮЩИЕ ТОВАРЫ;ЖЕНСКИЕ ШТУЧКИ;ПОДГУЗНИКИ;ДЕТСКОЕ ПИТАНИЕ;ТЕХНИКА И ТОВАРЫ ДЛЯ ДОМА;ТОВАРЫ ДЛЯ ЖИВОТНЫХ
0;0;1;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;0
1;33;1;0;0;0;0;0;0;0;12;0;0
0;1;0;0;0;3;0;0;0;0;0;0;0
2;9;0;0;1;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;0;0;0;16
0;0;0;0;0;3;0;0;0;1;0;0;0
3;2;1;0;0;0;4;1;0;3;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;1;0;3;0;0;1;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3;1;0;0
0;5;0;0;3;0;0;0;0;5;12;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;3;1;0;0;1;5;0;0
0;2;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;3;0;6;0;0;3;4;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;6;0;0;2;2;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;3;0;0;0;0;0;0;0;0;1;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;1;0;0
0;0;0;0;0;0;0;0;0;1;2;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;1;0;0;0
2;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;5;0;4;0;8;0;0;0;0;0;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;1;0;2;0;0;0;1;4;0;0
0;2;0;0;2;1;0;0;0;3;0;0;0
0;0;0;0;1;0;1;0;0;1;0;0;0
1;0;0;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;2;0;0;0
0;0;0;1;0;0;0;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;1;10;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;4;6;0;0;4;3;0;0
3;0;0;0;0;0;0;0;0;0;0;0;0
2;0;0;7;0;16;0;0;0;0;0;0;0
0;2;0;0;1;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;2;1;3;0;0;1;0;0;0
0;1;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;5;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;4;0;5;0;0;1;0;0;0
0;0;0;3;0;1;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;3;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;3;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;5;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;17;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;1;0;0;0;0;1;1;0;0
0;0;0;0;0;0;0;0;0;0;21;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;1;0;1;1;1;2;0;0;2;6;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;22;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;1;0;0;0
0;0;0;0;0;0;3;0;0;0;0;0;0
0;3;0;2;0;4;0;0;0;3;10;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;4;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;4;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
2;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;2;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;7;0;0;0;0;0;0;0;1;4;0;0
3;2;0;0;0;0;0;0;0;0;0;0;0
0;9;0;0;2;0;10;0;0;2;0;0;0
0;0;0;0;9;13;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;1;0;3;0;1;1;0;0;0
0;10;0;0;0;0;0;0;0;0;0;0;0
0;3;0;0;1;0;1;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;4;0;0;0;1;1;0;0;0;2;0;0
0;0;0;0;0;0;0;0;0;3;4;0;0
0;0;0;1;0;3;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;5;0;0;1;0;2;0;0;1;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;5;0;0;0;0;0;0;0
0;0;0;0;0;0;10;0;0;2;31;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
2;0;0;0;4;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;4;0;16;0;0;1;0;0;0
0;1;0;1;0;0;0;0;0;0;0;0;0
0;2;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;2;0;1;0;0;0;1;0;0;0
0;1;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;1;3;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;6;0;0
0;0;0;0;0;0;0;0;0;0;2;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;26;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;5;0;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;1;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
1;1;0;1;4;1;5;0;2;3;1;0;0
2;0;0;0;2;0;4;0;0;2;6;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;5;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;2;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;3;0;0;0;0;1;1;0;0
0;0;0;0;0;6;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;2;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;5;0;0;0;0;0;0;0
0;5;0;0;2;0;6;0;0;0;0;0;0
1;0;0;0;0;1;0;0;0;0;0;0;0
0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;1;0;0;2;11;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;1;7;0;0
0;6;0;0;0;0;0;0;0;1;1;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;16;1;0;1;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;3;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;0;6;0;0;2;0;0;0
1;1;0;1;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;10;0;0;3;0;0;0
1;0;0;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
1;0;0;0;2;4;0;0;0;1;48;0;0
0;0;0;4;0;1;0;0;0;1;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;1;1;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;2;0;0;2;4;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;0;3;0;0;2;11;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;4;0;0;0;0;0;0;0;0;2;0;0
0;11;0;0;0;1;3;0;0;0;0;0;0
0;23;0;2;0;7;0;0;0;0;0;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;11;0;0;1;0;8;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;0;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;3;2;0;0;2;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;3
0;0;0;0;0;0;0;0;0;1;1;0;0
0;0;0;0;0;0;0;0;0;0;7;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;6;0;0;0;0;1;0;0
0;2;0;0;0;7;2;0;0;1;0;0;0
0;0;0;0;1;1;1;0;0;3;8;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;3;0;10;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;2;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;1;0;0;0;0;4;5;0;0
0;0;0;14;0;20;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;5;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;5;0;8;0;0;3;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
0;1;0;0;0;0;4;0;0;7;13;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;1;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;5;0;3;0;0;3;0;0;2
0;0;0;0;0;0;0;0;0;0;0;0;5
0;0;0;1;0;1;1;0;0;1;2;0;0
0;0;0;0;0;0;1;0;0;0;11;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;4;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;2;0;0;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;2;0;0;1;1;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
0;0;0;0;1;2;0;0;0;1;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;6;0;0;1;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;2;3;0;0;0;0;1;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0
0;0;1;0;0;13;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;3;1;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;3;0;0;0;13;2;0;0;2;4;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;2;0;0;4;0;2;0;0;1;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;6;0;0;0;0;0;0;0;0;3;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
1;1;0;0;1;2;4;0;0;5;10;0;0
0;0;0;3;0;1;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;3;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;0;2;0;0
0;2;4;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;2;0;0;3;3;5;1;0;2;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;2;0;8;1;0;0;0
0;3;0;0;1;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;1;0;0;0;0;0
3;4;1;0;0;4;4;0;0;0;0;0;2
0;0;0;0;0;3;0;0;0;0;1;0;0
0;0;0;0;0;2;0;0;0;1;0;0;0
3;1;0;0;0;0;0;1;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;1;25;0;0
0;0;0;0;0;0;0;0;0;1;8;0;0
0;2;0;0;0;0;0;0;0;3;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;2;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;6;0;0;2;4;0;0
1;6;0;0;6;1;6;0;0;1;2;0;1
0;0;0;0;0;0;1;0;0;1;0;0;0
0;5;0;0;1;1;0;0;0;1;0;0;0
0;0;0;0;0;0;2;0;0;2;0;0;0
0;0;0;0;0;0;0;0;0;0;12;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;5;0;0;0;6;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;5;0;2;14;0;0;0;25;0;0
0;0;0;0;0;0;0;0;0;2;1;0;0
0;3;0;0;0;0;1;0;0;1;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;2;0;0
0;0;0;7;0;0;0;0;0;1;6;0;0
0;0;0;0;0;0;0;0;0;0;5;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;1;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;12;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;6;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;3;0;3;0;0;2;16;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;29;0;2;12;2;4;1;1;3;28;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0;1;6;5;1;0;3;48;0;0
0;0;0;0;1;1;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;3;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;1;0;0;0;0;0;0;0;6;0;0
0;0;0;1;0;0;1;0;0;3;0;0;0
0;7;1;0;7;2;1;0;0;3;25;0;0
0;0;0;0;0;0;0;0;0;4;0;0;0
0;15;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;4;0;0;0
0;0;0;0;4;3;3;0;0;0;12;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;0;0;0;0
0;5;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;2;0;0;0;4;1;0;0;1;0;0;0
0;0;0;0;4;1;0;0;0;0;24;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0
3;8;1;5;0;6;0;0;0;0;0;0;0
0;2;0;0;0;0;0;0;0;0;0;0;0
0;3;0;0;0;1;3;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;1;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;5;0;0;2;1;1;0;0;1;2;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;1;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;3;0;0;0
0;0;0;0;0;0;3;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;9
0;0;2;0;0;0;0;0;0;0;0;0;0
0;0;0;1;0;1;0;0;0;0;2;0;0
1;0;0;2;0;5;3;1;0;0;0;0;0
0;1;0;0;0;6;0;1;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;2;0;0;0;0;11;0;0
0;6;0;1;2;5;7;0;0;1;0;0;0
0;0;0;0;0;0;0;0;0;1;6;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;0;0;0;2;9;0;0
0;0;0;0;7;1;5;0;0;7;3;0;0
1;0;0;2;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
1;0;0;1;3;1;0;0;0;6;11;0;4
1;0;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;2;0;0;0
0;0;0;0;1;2;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;7;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3;30;0;0
1;0;0;0;2;0;4;0;0;1;0;0;0
1;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
2;0;1;1;2;1;1;0;0;0;0;0;0
0;0;2;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;3;2;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;1;0;0;1;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;2;0;4;0;0;2;10;0;0
0;0;0;0;0;0;0;0;1;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;3;0;0;0
0;3;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;2;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;2;1;0;0
0;0;0;0;2;0;0;0;0;1;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
1;2;0;0;2;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;1;0;3;0;0;0;24;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;1
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
0;0;2;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;2;2;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;0;3;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;3;3;0;0;1;0;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
1;0;0;3;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0;0;0;0
2;6;0;1;11;2;1;0;0;0;50;0;0
0;4;0;0;0;0;0;2;0;0;0;0;0
0;0;0;0;0;6;2;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;3;1;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;0;1;0;0;2;10;0;0
0;5;0;0;0;0;1;0;0;0;7;0;0
0;0;0;0;0;0;0;0;0;0;1;0;0
0;0;0;1;0;1;0;0;0;0;0;0;0
0;1;1;0;0;0;0;0;0;0;0;0;0
0;0;0;5;0;1;0;0;0;0;0;0;0
0;0;0;0;0;3;0;1;0;0;2;0;0
0;0;0;0;0;2;4;0;0;4;1;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;8;0;0
1;6;0;0;0;1;1;0;0;1;0;0;1
0;0;0;0;0;0;0;0;0;1;0;0;0
0;8;0;2;0;0;0;0;0;3;0;0;0
0;0;0;0;0;0;0;0;0;0;0;0;2
0;0;0;0;0;0;4;0;0;0;1;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;0;0;1;0;1;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;0;1;2;0;0;0;0;0;0;0
0;0;0;0;0;2;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;4;1;0;0
0;1;0;0;0;0;9;0;0;4;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;1;0;1;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;1;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;6;0;0;0;0;0;0;0
1;6;0;0;5;0;0;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;0;18;0;0
2;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;3;0;0;0;0;5;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;0;0;0;0;1;0;0;0
0;6;0;8;1;3;4;0;0;4;1;0;0
0;0;0;0;1;0;1;0;0;0;31;0;2
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
0;0;0;3;0;4;0;0;0;0;0;0;0
0;1;0;0;3;0;0;0;0;0;1;0;1
0;0;1;1;2;1;0;0;0;1;0;0;0
0;0;0;0;0;1;0;0;0;0;0;0;0
1;5;0;0;0;0;0;0;0;2;0;0;0
1;0;0;0;0;2;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;1
0;0;0;0;0;4;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0;4;0;0;0;0;0;0;0
2;0;0;0;4;0;11;0;0;1;0;0;0
0;0;0;0;0;0;1;0;0;0;0;0;0
0;6;0;0;1;0;0;0;0;0;0;0;0
